"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
"2017-05-31",36521,"AL","Mobile","Mobile","Chunchula",11650,1029,0.00783545543584721,0.0228628230616302,0.00684931506849315,1444
"2017-05-31",8559,"NJ","New York","Hunterdon","Delaware Township",11651,2224,-0.008028545941124,-0.0380622837370242,-0.0764119601328904,1858
"2017-05-31",72065,"AR","Little Rock","Saline","Hensley",11652,1079,0.00278810408921933,0.00935453695042095,-0.0451327433628319,1495
"2017-05-31",2770,"MA","Boston","Plymouth","Rochester",11653,2058,-0.00290697674418605,-0.00290697674418605,-0.00483558994197292,2017
"2017-05-31",40026,"KY","Louisville/Jefferson County","Oldham","Goshen",11654,1761,-0.0028312570781427,0.00513698630136986,-0.0134453781512605,1747
"2017-05-31",35054,"AL","Birmingham","Saint Clair","Pell City",11655,1631,0.0117866004962779,0.055663430420712,0.21898355754858,1185
"2017-05-31",30629,"GA","Athens","Madison","Comer",11656,1028,0.00883218842001963,0.0310932798395186,0.0500510725229826,1244
"2017-05-31",42724,"KY","Elizabethtown","Hardin","Cecilia",11657,978,-0.00305810397553517,0.00102354145342886,0.00617283950617284,1434
"2017-05-31",45315,"OH","Dayton","Montgomery","Clayton",11658,1284,0.000779423226812159,0.003125,0.0182394924662966,1872
"2017-05-31",70075,"LA","New Orleans","Saint Bernard","Meraux",11659,1275,0.00710900473933649,-0.00390625,-0.0296803652968037,1700
"2017-05-31",39175,"MS","Jackson","Hinds","Utica",11660,885,-0.0144766146993318,-0.0220994475138122,-0.0544871794871795,1542
"2017-05-31",80446,"CO","","Grand","Granby",11661,1532,0.000653167864141084,0,-0.0077720207253886,1488
"2017-05-31",42044,"KY","","Marshall","Gilbertsville",11662,1016,0.00395256916996047,-0.00489715964740451,-0.0653173873045078,1415
"2017-05-31",81328,"CO","","Montezuma","Mancos",11663,1407,0.00860215053763441,0.0414507772020725,0.0217864923747277,2399
"2017-05-31",48211,"MI","Detroit","Wayne","Detroit",11664,735,-0.00135869565217391,-0.00943396226415094,-0.017379679144385,4192
"2017-05-31",98295,"WA","Bellingham","Whatcom","Sumas",11665,1404,0.00934579439252336,0.0144508670520231,0.08584686774942,820
"2017-05-31",45697,"OH","","Adams","Winchester",11666,967,0.0010351966873706,-0.0162767039674466,-0.0547409579667644,869
"2017-05-31",63068,"MO","St. Louis","Franklin","New Haven",11667,880,0.00113765642775882,0.00342075256556442,-0.0658174097664544,3048
"2017-05-31",1036,"MA","Springfield","Hampden","Hampden",11668,1878,0.00805152979066022,0.0151351351351351,-0.00582318687136051,1885
"2017-05-31",36875,"AL","Columbus","Russell","Seale",11669,971,-0.0041025641025641,-0.0433497536945813,-0.0471050049067713,709
"2017-05-31",86335,"AZ","Prescott","Yavapai","Rimrock",11670,1153,0.00698689956331878,0.0114035087719298,0.041553748870822,1491
"2017-05-31",12148,"NY","Albany","Saratoga","Clifton Park",11671,2190,-0.005901044030867,-0.0152877697841727,0.0129509713228492,1631
"2017-05-31",6417,"CT","Hartford","Middlesex","Deep River",11672,1522,-0.0110461338531514,-0.0385344283006949,-0.0342639593908629,1801
"2017-05-31",35116,"AL","Birmingham","Jefferson","Morris",11673,1099,0.00273722627737226,0.0101102941176471,0.0157116451016636,1757
"2017-05-31",35616,"AL","Florence","Colbert","Cherokee",11674,809,0.00372208436724566,0.0074719800747198,-0.074370709382151,1531
"2017-05-31",12122,"NY","Albany","Schoharie","Town of Middleburgh",11675,1359,-0.00657894736842105,-0.0116363636363636,-0.0555941626129256,1331
"2017-05-31",8525,"NJ","Trenton","Mercer","Hopewell Township",11676,2436,-0.026378896882494,-0.0390532544378698,-0.0876404494382022,1734
"2017-05-31",74436,"OK","Muskogee","Muskogee","Haskell",11677,748,-0.0157894736842105,-0.0323415265200517,-0.0987951807228916,1582
"2017-05-31",21791,"MD","Baltimore","Carroll","Union Bridge",11678,1634,-0.00183262064752596,0.00368550368550369,-0.016255267910897,1798
"2017-05-31",2468,"MA","Boston","Middlesex","Newton",11679,4744,-0.00419815281276238,0.000632777894958869,0.0530521642619312,1868
"2017-05-31",92861,"CA","Los Angeles-Long Beach-Anaheim","Orange","Villa Park",11680,4929,0.00797546012269939,0.0116995073891626,0.0440584621902139,2088
"2017-05-31",6524,"CT","New Haven","New Haven","Bethany",11681,1838,-0.000543773790103317,0.00163487738419619,-0.0963618485742379,1975
"2017-05-31",56273,"MN","Willmar","Kandiyohi","New London",11682,1290,0.0015527950310559,0.0221870047543582,-0.0380313199105145,1905
"2017-05-31",22840,"VA","Harrisonburg","Rockingham","McGaheysville",11683,1283,0.00312744331508991,0.00706436420722135,-0.0593841642228739,1594
"2017-05-31",44621,"OH","New Philadelphia","Tuscarawas","Dennison",11684,794,0.0140485312899106,0.0298313878080415,-0.0173267326732673,1619
"2017-05-31",28692,"NC","Boone","Watauga","Vilas",11685,1218,-0.00327332242225859,-0.0145631067961165,0.0116279069767442,1949
"2017-05-31",98675,"WA","Portland","Clark","Yacolt",11686,1788,0.0101694915254237,0.0188034188034188,0.0311418685121107,1743
"2017-05-31",7082,"NJ","New York","Morris","Montville",11687,2895,0.00485942381117668,0.0179324894514768,-0.0186440677966102,1980
"2017-05-31",15431,"PA","Pittsburgh","Fayette","Dunbar Township",11688,872,-0.00570125427594071,-0.0135746606334842,-0.0146892655367232,1469
"2017-05-31",32686,"FL","Ocala","Marion","Reddick",11689,1214,0.00746887966804979,0.046551724137931,0.0184563758389262,1318
"2017-05-31",12992,"NY","Plattsburgh","Clinton","Chazy",11690,1493,-0.015820698747528,-0.0398713826366559,-0.089078706528371,1370
"2017-05-31",75790,"TX","","Van Zandt","Van",11691,1195,0.00335852225020991,0.00335852225020991,-0.0485668789808917,794
"2017-05-31",29945,"SC","Hilton Head Island","Beaufort","Yemassee",11692,1162,0.00258843830888697,0.00868055555555556,-0.0135823429541596,773
"2017-05-31",72046,"AR","Little Rock","Lonoke","England",11693,852,-0.00117233294255569,0.0228091236494598,-0.0173010380622837,1650
"2017-05-31",85034,"AZ","Phoenix","Maricopa","Phoenix",11694,1066,0.00376647834274953,0.00282220131702728,-0.0138760407030527,1779
"2017-05-31",30104,"GA","Cedartown","Polk","Aragon",11695,895,-0.00222965440356745,-0.00111607142857143,0,1666
"2017-05-31",72417,"AR","Jonesboro","Craighead","Brookland",11696,996,-0.00200400801603206,0.00302114803625378,-0.0468899521531101,1192
"2017-05-31",45368,"OH","Springfield","Clark","South Charleston",11697,864,-0.04,-0.0689655172413793,-0.0204081632653061,1453
"2017-05-31",1535,"MA","Worcester","Worcester","Town of North Brookfield",11698,1517,0.00198150594451783,0.00530152418820411,0.0086436170212766,1637
"2017-05-31",77435,"TX","El Campo","Wharton","East Bernard",11699,1441,-0.00345781466113416,-0.00757575757575758,-0.0654993514915694,1331
"2017-05-31",46562,"IN","Warsaw","Kosciusko","Pierceton",11700,958,-0.0082815734989648,-0.0332996972754793,-0.0103305785123967,1509
"2017-05-31",3872,"NH","","Carroll","Wakefield",11701,1177,-0.008424599831508,-0.0158862876254181,-0.08688906128782,2600
"2017-05-31",4849,"ME","","Waldo","Lincolnville",11702,1309,0.0139426800929512,0.0315208825847124,0.0218579234972678,1974
"2017-05-31",50248,"IA","Ames","Story","Story City",11703,1240,0,0.029045643153527,0.0472972972972973,1823
"2017-05-31",8029,"NJ","Philadelphia","Camden","Glendora",11704,1570,0.00641025641025641,0.0148674854557207,0.048064085447263,1710
"2017-05-31",10464,"NY","New York","Bronx","New York",11705,1925,0.00312662845231892,0.0228480340063762,0.0360602798708288,1456
"2017-05-31",22642,"VA","Washington","Warren","Linden",11706,1309,-0.00456273764258555,-0.00908402725208176,-0.00531914893617021,2007
"2017-05-31",25545,"WV","Huntington","Cabell","Ona",11707,1068,0.0123222748815166,0.0328820116054159,0.0308880308880309,1173
"2017-05-31",49781,"MI","","Mackinac","Saint Ignace",11708,895,0,-0.00555555555555556,-0.0922920892494929,1068
"2017-05-31",24124,"VA","Blacksburg","Giles","Narrows",11709,896,0,-0.00775193798449612,-0.0437566702241195,1729
"2017-05-31",13452,"NY","Amsterdam","Montgomery","Saint Johnsville",11710,1191,-0.000838926174496644,0.00252525252525253,-0.0970432145564822,1358
"2017-05-31",30725,"GA","Chattanooga","Walker","Flintstone",11711,1027,-0.00387972841901067,-0.0162835249042146,-0.0029126213592233,1653
"2017-05-31",17501,"PA","Lancaster","Lancaster","Akron",11712,1112,0.0009000900090009,0.0183150183150183,0.0229990800367985,1523
"2017-05-31",38451,"TN","Nashville","Maury","Culleoka",11713,1181,0.0119965724078835,0.0287456445993031,0.080512351326624,2266
"2017-05-31",23947,"VA","","Charlotte","Keysville",11714,1141,-0.00174978127734033,-0.00174978127734033,-0.000875656742556918,1158
"2017-05-31",34753,"FL","Orlando","Lake","Mascotte",11715,1104,0.000906618313689937,0.0193905817174515,0.0327408793264733,1604
"2017-05-31",48023,"MI","Detroit","Saint Clair","Fair Haven",11716,1174,-0.00928270042194093,-0.0257261410788382,0.0190972222222222,1618
"2017-05-31",7750,"NJ","New York","Monmouth","Monmouth Beach",11717,2916,0.032212389380531,0.0515686981608366,0.0880597014925373,2246
"2017-05-31",97624,"OR","Klamath Falls","Klamath","Chiloquin",11718,964,-0.00515995872033024,0.00207900207900208,0.138134592680047,1395
"2017-05-31",54484,"WI","Wausau","Marathon","Stratford",11719,1139,-0.00956521739130435,0.0124444444444444,0.0565862708719852,1754
"2017-05-31",48005,"MI","Detroit","Macomb","Armada",11720,1230,0.00244498777506112,0.00902378999179656,-0.0509259259259259,2126
"2017-05-31",35646,"AL","Florence","Colbert","Leighton",11721,862,0.0177095631641086,0.0461165048543689,0.0249702734839477,1375
"2017-05-31",37826,"TN","Athens","McMinn","Niota",11722,1115,0.0045045045045045,0.0219981668194317,0.0952848722986248,1539
"2017-05-31",56307,"MN","St. Cloud","Stearns","Albany",11723,1239,0.0097799511002445,0.0205930807248764,0.0290697674418605,1391
"2017-05-31",85544,"AZ","Payson","Gila","Pine",11724,1294,0.00310077519379845,0.0125195618153365,0.0486223662884927,1681
"2017-05-31",71235,"LA","Ruston","Lincoln","Dubach",11725,1225,0,-0.0105008077544426,-0.0518575851393189,871
"2017-05-31",55972,"MN","Winona","Winona","Saint Charles",11726,1279,0.00867507886435331,0.0457890433360589,-0.0236641221374046,1448
"2017-05-31",28478,"NC","","Duplin","Wallace",11727,868,-0.00115074798619102,0.00930232558139535,0.0128354725787631,1525
"2017-05-31",93656,"CA","Fresno","Fresno","Riverdale",11728,1089,0.00276243093922652,0.0120817843866171,0.00368663594470046,956
"2017-05-31",54727,"WI","Eau Claire","Chippewa","Cadott",11729,1122,-0.000890471950133571,0.0099009900990099,0.0303030303030303,1201
"2017-05-31",97446,"OR","Albany","Linn","Harrisburg",11730,1221,-0.0097323600973236,-0.0176991150442478,0.0365025466893039,1265
"2017-05-31",19946,"DE","Dover","Kent","Frederica",11731,1187,0.00168776371308017,0,-0.0357432981316003,1416
"2017-05-31",94951,"CA","Santa Rosa","Sonoma","Penngrove",11732,3161,0.0124919923126201,0.0309849967384214,0.060738255033557,1172
"2017-05-31",84648,"UT","Provo","Juab","Nephi",11733,1401,0.0115523465703971,0.0400890868596882,0.119009584664537,1907
"2017-05-31",48416,"MI","Detroit","Lapeer","Brown City",11734,927,0,-0.0138297872340426,0.0164473684210526,1489
"2017-05-31",95457,"CA","Clearlake","Lake","Lower Lake",11735,1443,0.00487465181058496,0.00697836706210747,0.0321888412017167,874
"2017-05-31",57033,"SD","Sioux Falls","Minnehaha","Hartford",11736,1317,0.000759878419452888,0.0122982321291314,0.0663967611336032,1623
"2017-05-31",22580,"VA","Richmond","Caroline","Woodford",11737,1230,-0.00162337662337662,-0.00726392251815981,-0.031496062992126,1670
"2017-05-31",14067,"NY","Buffalo","Niagara","Hartland",11738,1024,0.00986193293885602,-0.000975609756097561,-0.157894736842105,1541
"2017-05-31",2717,"MA","Providence","Bristol","Freetown",11739,1767,-0.000565610859728507,0.0137693631669535,-0.0161469933184855,1696
"2017-05-31",85623,"AZ","Phoenix","Pinal","Oracle",11740,1178,-0.0100840336134454,-0.0215946843853821,0.0622182146077547,1381
"2017-05-31",46181,"IN","Indianapolis","Johnson","Trafalgar",11741,1242,-0.0056044835868695,-0.00400962309542903,0.0255986787778695,1793
"2017-05-31",75182,"TX","Dallas-Fort Worth","Dallas","Sunnyvale",11742,2585,0.00271528316524438,-0.00193050193050193,-0.00270061728395062,1949
"2017-05-31",59644,"MT","","Broadwater","Townsend",11743,973,-0.0171717171717172,-0.0589941972920696,-0.0846660395108184,789
"2017-05-31",17752,"PA","Williamsport","Lycoming","Clinton Township",11744,975,-0.0191146881287726,-0.0394088669950739,-0.0533980582524272,1435
"2017-05-31",59072,"MT","","Musselshell","Roundup",11745,950,0.00210970464135021,0.00956429330499469,0.0532150776053215,1028
"2017-05-31",47138,"IN","Louisville/Jefferson County","Scott","Lexington",11746,901,-0.00331858407079646,-0.00221483942414175,0.0112233445566779,995
"2017-05-31",49073,"MI","Grand Rapids","Barry","Nashville",11747,976,0,-0.0151362260343088,0.0230607966457023,1827
"2017-05-31",80814,"CO","Colorado Springs","Teller","Divide",11748,1496,0.00470114170584285,0.0169952413324269,0.0396108408617095,1881
"2017-05-31",7677,"NJ","New York","Bergen","Woodcliff Lake",11749,3494,0.00633640552995392,0.0136350449666377,0.0171761280931587,1967
"2017-05-31",70085,"LA","New Orleans","Saint Bernard","Saint Bernard",11750,1105,-0.001806684733514,-0.000904159132007233,-0.0160284951024043,1254
"2017-05-31",3818,"NH","","Carroll","Conway",11751,1155,0.00785340314136126,0.0349462365591398,-0.0399002493765586,4105
"2017-05-31",8515,"NJ","Philadelphia","Burlington","Chesterfield",11752,2599,0.0101049358725223,-0.00535782625334864,-0.0521517140773158,1844
"2017-05-31",28756,"NC","Forest City","Rutherford","Lake Lure",11753,1197,0,-0.00828500414250207,-0.0589622641509434,1228
"2017-05-31",99349,"WA","Moses Lake","Grant","Mattawa",11754,1104,0.0222222222222222,0.0855457227138643,0.0866141732283465,1807
"2017-05-31",13082,"NY","Syracuse","Onondaga","Town of Manlius",11755,1436,0.00701262272089762,0.00984528832630099,-0.0103376981392143,1319
"2017-05-31",54822,"WI","","Barron","Cameron",11756,1100,-0.0099009900990099,-0.00900900900900901,-0.000908265213442325,1474
"2017-05-31",60472,"IL","Chicago","Cook","Robbins",11757,1252,-0.000798084596967279,0.00481540930979133,0.0104923325262308,2043
"2017-05-31",43357,"OH","Bellefontaine","Logan","West Liberty",11758,1186,0.00593723494486853,0.0171526586620926,0.00508474576271186,1341
"2017-05-31",47042,"IN","","Ripley","Versailles",11759,911,-0.00654307524536532,-0.0119305856832972,-0.0246252676659529,1026
"2017-05-31",15144,"PA","Pittsburgh","Allegheny","Springdale Township",11760,937,-0.0063626723223754,-0.0208986415882968,-0.0544904137235116,1681
"2017-05-31",49067,"MI","South Bend","Cass","Marcellus",11761,1001,0.00502008032128514,-0.0137931034482759,-0.0448473282442748,1673
"2017-05-31",59741,"MT","Bozeman","Gallatin","Manhattan",11762,1510,0.0107095046854083,-0.0226537216828479,-0.0130718954248366,977
"2017-05-31",24538,"VA","Lynchburg","Campbell","Concord",11763,1047,-0.0103969754253308,-0.0187441424554827,0.000956022944550669,1429
"2017-05-31",74451,"OK","Tahlequah","Cherokee","Pettit",11764,908,-0.00656455142231947,-0.0108932461873638,-0.0226049515608181,1650
"2017-05-31",74902,"OK","Fort Smith","LeFlore","Pocola",11765,811,0.00123456790123457,-0.0049079754601227,-0.031063321385902,1381
"2017-05-31",13460,"NY","","Chenango","Town of Sherburne",11766,1227,-0.00888529886914378,-0.0112812248186946,-0.0802098950524738,1017
"2017-05-31",61739,"IL","Pontiac","Livingston","Fairbury",11767,1166,-0.00681431005110733,-0.012701100762066,-0.0434782608695652,1690
"2017-05-31",75691,"TX","Longview","Rusk","Tatum",11768,1270,-0.00858704137392662,-0.0230769230769231,-0.0980113636363636,869
"2017-05-31",49042,"MI","Sturgis","Saint Joseph","Constantine",11769,965,0.00625651720542232,0.0157894736842105,0.0200845665961945,1680
"2017-05-31",37754,"TN","Knoxville","Anderson","Heiskell",11770,1008,-0.00198019801980198,0.019211324570273,0.0588235294117647,1598
"2017-05-31",70032,"LA","New Orleans","Saint Bernard","Arabi",11771,1243,0.00647773279352227,0.012214983713355,0.00322841000807102,1291
"2017-05-31",63023,"MO","St. Louis","Jefferson","Hillsboro",11772,1002,0.0351239669421488,0.0797413793103448,-0.0346820809248555,2173
"2017-05-31",6278,"CT","Worcester","Windham","Ashford",11773,1447,-0.00822481151473612,0.0013840830449827,0.00555941626129257,1598
"2017-05-31",21111,"MD","Baltimore","Baltimore","Monkton",11774,2242,0.00448028673835125,0.00313199105145414,-0.0431071276141699,1875
"2017-05-31",11020,"NY","New York","Nassau","Great Neck",11775,5086,-0.00254951951363012,0.00593354430379747,0.0655772051120888,1919
"2017-05-31",49330,"MI","Grand Rapids","Kent","Kent City",11776,1245,0.0163265306122449,0.0323383084577114,-0.0481651376146789,1745
"2017-05-31",74053,"OK","Tulsa","Rogers","Oologah",11777,1027,0.0108267716535433,0.0168316831683168,-0.0481927710843374,564
"2017-05-31",5454,"VT","Burlington","Franklin","Fairfax",11778,1572,0.0201168072680078,0.048,0.0247718383311604,1701
"2017-05-31",80514,"CO","Greeley","Weld","Dacono",11779,1436,-0.00346981263011797,0.0155586987270156,-0.0521452145214521,1924
"2017-05-31",24095,"VA","Lynchburg","Bedford","Goodview",11780,1093,-0.0179694519317161,-0.042907180385289,-0.0412280701754386,1973
"2017-05-31",70819,"LA","Baton Rouge","East Baton Rouge","Baton Rouge",11781,1293,-0.0030840400925212,0.00858034321372855,0.117545375972342,1902
"2017-05-31",35980,"AL","Albertville","Marshall","Douglas",11782,867,-0.00344827586206897,-0.0102739726027397,-0.03559510567297,1314
"2017-05-31",54853,"WI","","Polk","Luck",11783,1127,-0.00966608084358524,-0.00966608084358524,0.00177777777777778,1538
"2017-05-31",17520,"PA","Lancaster","Lancaster","East Petersburg",11784,1221,0.0057660626029654,0.0175,0.00246305418719212,1795
"2017-05-31",8880,"NJ","New York","Somerset","South Bound Brook",11785,2016,-0.00198019801980198,0.0120481927710843,0.0186963112683173,1379
"2017-05-31",15461,"PA","Pittsburgh","Fayette","Masontown",11786,885,-0.00337837837837838,-0.00337837837837838,0.0219399538106236,1672
"2017-05-31",37310,"TN","Cleveland","Bradley","Charleston",11787,1143,0.00263157894736842,-0.00522193211488251,0.114035087719298,2184
"2017-05-31",48850,"MI","Grand Rapids","Montcalm","Lakeview",11788,899,0.00222965440356745,0.00559284116331096,0.0441347270615563,2052
"2017-05-31",26378,"WV","","Lewis","Jane Lew",11789,1078,-0.00736648250460405,-0.0137236962488564,-0.0314465408805031,740
"2017-05-31",78059,"TX","San Antonio","Medina","Natalia",11790,1391,0.000719424460431655,0.0065123010130246,-0.00429491768074445,975
"2017-05-31",29817,"SC","","Barnwell","Blackville",11791,855,0.00352112676056338,0.00588235294117647,-0.00465657741559953,1048
"2017-05-31",46118,"IN","Indianapolis","Hendricks","Clayton",11792,1228,0.00408830744071954,0.0123660346248969,-0.00081366965012205,2045
"2017-05-31",10928,"NY","New York","Orange","Highland Falls",11793,1882,0.00319829424307036,0.0200542005420054,0.0891203703703704,1228
"2017-05-31",73150,"OK","Oklahoma City","Oklahoma","Oklahoma City",11794,1468,-0.0114478114478114,-0.0373770491803279,-0.0147651006711409,1775
"2017-05-31",83869,"ID","Coeur d'Alene","Kootenai","Spirit Lake",11795,1321,0.00227617602427921,-0.00151171579743008,0.0232378001549187,1437
"2017-05-31",97463,"OR","Eugene","Lane","Oakridge",11796,1107,0.0202764976958525,0.0522813688212928,0.110330992978937,1087
"2017-05-31",19031,"PA","Philadelphia","Montgomery","Flourtown",11797,2173,0.00788497217068646,0.000921234454168586,0.0678132678132678,1530
"2017-05-31",37846,"TN","Knoxville","Loudon","Philadelphia",11798,984,-0.00101522842639594,0.00716479017400205,0.0218068535825545,1611
"2017-05-31",76802,"TX","Brownwood","Brown","Early",11799,1133,0.00265486725663717,0.0107047279214987,0.0481036077705828,1530
"2017-05-31",30222,"GA","Atlanta","Meriwether","Greenville",11800,958,0.00736067297581493,0.0105485232067511,0.00209205020920502,1304
"2017-05-31",20722,"MD","Washington","Prince Georges","Brentwood",11801,1834,-0.00108932461873638,0.00603400987383434,0.0607287449392713,1790
"2017-05-31",81425,"CO","Montrose","Montrose","Olathe",11802,1112,0.00907441016333938,0.0431519699812383,-0.0330434782608696,1084
"2017-05-31",48703,"MI","","Arenac","Au Gres",11803,856,-0.00580720092915215,-0.0126874279123414,-0.023945267958951,3594
"2017-05-31",95987,"CA","","Colusa","Williams",11804,1408,0.00499643112062812,0.0078740157480315,0.0188133140376266,1289
"2017-05-31",13346,"NY","Syracuse","Madison","Town of Hamilton",11805,1688,0.0144230769230769,0.0445544554455446,-0.0117096018735363,1399
"2017-05-31",78208,"TX","San Antonio","Bexar","San Antonio",11806,957,0.00630914826498423,0.00630914826498423,0.0224358974358974,1078
"2017-05-31",37860,"TN","Morristown","Hamblen","Russellville",11807,927,0.00324675324675325,0,-0.0138297872340426,2213
"2017-05-31",29944,"SC","","Hampton","Varnville",11808,1151,-0.00259965337954939,-0.00604490500863558,-0.0327731092436975,562
"2017-05-31",18232,"PA","Allentown","Carbon","Lansford",11809,787,-0.017478152309613,-0.0343558282208589,0.0521390374331551,1525
"2017-05-31",89510,"NV","Reno","Washoe","Sparks",11810,1799,0.0169587337478802,0.041087962962963,0.0428985507246377,528
"2017-05-31",97231,"OR","Portland","Multnomah","Portland",11811,2063,-0.00482392667631452,-0.0199524940617577,-0.0622727272727273,1357
"2017-05-31",34449,"FL","","Levy","Inglis",11812,1184,0.00254022015241321,0.0171821305841924,0.0189328743545611,868
"2017-05-31",44507,"OH","Youngstown","Mahoning","Youngstown",11813,536,-0.00556586270871985,-0.011070110701107,-0.0254545454545455,2435
"2017-05-31",80470,"CO","Denver","Jefferson","Pine",11814,2042,-0.00632603406326034,-0.0106589147286822,0.0261306532663317,1971
"2017-05-31",90067,"CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",11815,4355,0.00461361014994233,-0.00160476845483723,0.00114942528735632,2018
"2017-05-31",97119,"OR","Portland","Washington","Gaston",11816,1750,0.00229095074455899,0.00922722029988466,0.0618932038834951,989
"2017-05-31",74730,"OK","Durant","Bryan","Calera",11817,958,0.00419287211740042,0.0031413612565445,0.020234291799787,897
"2017-05-31",1741,"MA","Boston","Middlesex","Carlisle",11818,3384,-0.00704225352112676,-0.011104617182934,0.019584212112082,1770
"2017-05-31",81240,"CO","Canon City","Fremont","Penrose",11819,1204,-0.0243111831442464,-0.0375699440447642,-0.000829875518672199,1530
"2017-05-31",96727,"HI","Hilo","Hawaii","Honokaa",11820,1570,0.00447856685860525,0.034937376400791,-0.00506970849176172,1172
"2017-05-31",30565,"GA","Jefferson","Jackson","Nicholson",11821,1110,0.00725952813067151,0.0306406685236769,-0.0142095914742451,1137
"2017-05-31",32580,"FL","Crestview-Fort Walton Beach-Destin","Okaloosa","Valparaiso",11822,1177,0.00255536626916525,0.00598290598290598,0.02081526452732,1691
"2017-05-31",48095,"MI","Detroit","Macomb","Washington",11823,2160,0.00278551532033426,0.00840336134453781,0.0794602698650675,2101
"2017-05-31",46721,"IN","Auburn","De Kalb","Butler",11824,847,-0.00352941176470588,-0.0116686114352392,0.0266666666666667,1171
"2017-05-31",14036,"NY","Batavia","Genesee","Pembroke",11825,1460,0.00274725274725275,0.00137174211248285,-0.0286094477711244,1417
"2017-05-31",47462,"IN","Bedford","Lawrence","Springville",11826,925,-0.00430570505920344,-0.0232312565997888,-0.0324267782426778,1494
"2017-05-31",24090,"VA","Roanoke","Botetourt","Fincastle",11827,1244,-0.000803212851405623,0,-0.0158227848101266,2277
"2017-05-31",1560,"MA","Worcester","Worcester","Grafton",11828,1908,0.00952380952380952,0.0431930016402406,-0.00469483568075117,1469
"2017-05-31",12758,"NY","","Sullivan","Rockland",11829,1221,0.00992555831265509,0.0321217244294167,0.048068669527897,1562
"2017-05-31",80422,"CO","Denver","Gilpin","Black Hawk",11830,1764,-0.00395256916996047,-0.0145251396648045,0.00227272727272727,2225
"2017-05-31",60040,"IL","Chicago","Lake","Highwood",11831,2106,0.00958772770853308,0.0253164556962025,0.00669216061185468,1246
"2017-05-31",44676,"OH","Wooster","Wayne","Shreve",11832,1008,0.00398406374501992,0.00699300699300699,0.00598802395209581,1180
"2017-05-31",29470,"SC","Charleston","Charleston","Ravenel",11833,1601,0.000625,0.000625,0.0396103896103896,984
"2017-05-31",97004,"OR","Portland","Clackamas","Beavercreek",11834,2057,0.00833333333333333,0.0259351620947631,0.0614035087719298,1612
"2017-05-31",46765,"IN","Fort Wayne","Allen","Leo-Cedarville",11835,1521,0.0277027027027027,0.0918880114860014,0.0966113914924297,1786
"2017-05-31",78636,"TX","","Blanco","Johnson City",11836,1648,0.00121506682867558,-0.00242130750605327,-0.0604332953249715,600
"2017-05-31",27809,"NC","Rocky Mount","Nash","Red Oak",11837,796,0.00759493670886076,-0.0221130221130221,-0.0690058479532164,1128
"2017-05-31",95222,"CA","","Calaveras","Angels",11838,1582,0.00444444444444444,0.0134529147982063,0.0401051939513478,1738
"2017-05-31",17018,"PA","Harrisburg","Dauphin","Middle Paxton",11839,1248,-0.00557768924302789,0.0138099106417547,0.00645161290322581,1662
"2017-05-31",53946,"WI","","Green Lake","Markesan",11840,1097,-0.0117117117117117,0.00182648401826484,-0.0214094558429973,1411
"2017-05-31",6890,"CT","Stamford","Fairfield","Fairfield",11841,3701,0.00872172254020169,-0.00403659849300323,-0.111617858857417,1817
"2017-05-31",13403,"NY","Utica","Oneida","Marcy",11842,1375,0.0125184094256259,0.0200296735905045,0.0809748427672956,1633
"2017-05-31",75452,"TX","","Fannin","Leonard",11843,1224,-0.00244498777506112,-0.00890688259109312,-0.0144927536231884,1323
"2017-05-31",4055,"ME","Portland","Cumberland","Naples",11844,1582,-0.00939261114589856,-0.015556938394524,-0.0566487775790101,1704
"2017-05-31",17560,"PA","Lancaster","Lancaster","Providence Township",11845,1143,0.00527704485488127,0.0214477211796247,0.0141969831410825,1062
"2017-05-31",21104,"MD","Baltimore","Howard","Marriottsville",11846,2550,0.00393700787401575,0.0103011093502377,0.0171519744714799,1966
"2017-05-31",56069,"MN","Minneapolis-St Paul","Le Sueur","Montgomery",11847,1278,0.00313971742543171,0.00392772977219167,0.00868192580899763,1710
"2017-05-31",70549,"LA","","Jefferson Davis","Lake Arthur",11848,1032,0.00682926829268293,0.00584795321637427,-0.123938879456706,816
"2017-05-31",24104,"VA","Lynchburg","Bedford","Huddleston",11849,1332,-0.00671140939597316,-0.0305676855895197,0.040625,2075
"2017-05-31",30147,"GA","Rome","Floyd","Lindale",11850,962,-0.0133333333333333,-0.0113052415210689,0.00838574423480084,1162
"2017-05-31",78160,"TX","San Antonio","Wilson","Stockdale",11851,1230,-0.00324149108589951,-0.0088638195004029,-0.00162337662337662,760
"2017-05-31",27243,"NC","Durham","Orange","Efland",11852,1236,0.000809716599190283,0.0147783251231527,0,1755
"2017-05-31",6365,"CT","New London","New London","Preston",11853,1516,-0.00394218134034166,-0.0143042912873862,-0.0319284802043423,1785
"2017-05-31",33838,"FL","Lakeland","Polk","Dundee",11854,1057,0.00570884871550904,0.0143953934740883,0.0444664031620553,1171
"2017-05-31",72542,"AR","","Sharp","Highland",11855,793,-0.006265664160401,-0.0161290322580645,-0.0209876543209877,1084
"2017-05-31",93609,"CA","Fresno","Fresno","Caruthers",11856,1140,0.00263852242744063,0.00974313551815766,0.0178571428571429,867
